Source	Species	Organ	Matrix	Tx	standard.name	Name	Major Class	Class	Abbreviation	Saturation	Highest Saturation Degree	Cluster	Subclass	Chain Length	Chain Type	Subclass 2	synthesis.pathway	label	label.saturation
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(16:2)	SM 34:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(16:2)	SM d34:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(16:3)	SM 27:3;2O_16:0 	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	3	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(17:0)	SM d35:1 	Sphingolipids	Sphingomyelin	SM	Saturated	0	Saturated SM	Saturated SM	17	LCFA	Saturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(17:0)	SM(d18:1/17:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(17:0)	SM(d18:1/17:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(17:1)	SM d35:2 	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(17:1)	SM(d18:1/17:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(17:1/16:0)	SM(d17:1/16:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(17:1/16:0)	SM(d17:1/16:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(17:1/24:1)	SM(d17:1/24:1);SM(d18:1/23:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	24	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(17:1/24:1)	SM(d17:1/24:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	17	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Arst_pres	Human	Lung	BALF	CF Bronchiectasis Y/N	SM(18:0)	SM(18:0)	Sphingolipids	Sphingomyelin	SM	Saturated	0	Saturated SM	Saturated SM	18	LCFA	Saturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(18:0)	SM(d18:1/18:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_lsae	Human	Lung	LAE/SAE	Hypoxia/Normoxia	SM(18:0)	SM(d18:1/18:0)_POS	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(18:0)	SM d36:0	Sphingolipids	Sphingomyelin	SM	Saturated	0	Saturated SM	Saturated SM	18	LCFA	Saturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:0)	SM(d18:1/18:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(18:0/26:1)	SM(d18:0/26:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	26	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Arst_pres	Human	Lung	BALF	CF Bronchiectasis Y/N	SM(18:1)	SM(18:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(18:1)	SM 36:1;O2	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(18:1)	SM d36:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_balf	Human	Lung	BALF	Normal	SM(18:1)	SM 36:1;O2|SM 18:1;O2/18:0	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(18:1)	SM 36:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(18:1)	SM d36:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(18:2)	SM d36:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(18:2)	SM 36:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(18:2)	SM d36:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(18:2/14:0)	SM(d18:2/14:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	14	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/14:0)	SM(d18:2/14:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	14	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(18:2/16:0)	SM(d18:2/16:0)_A	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(18:2/16:0)	SM(d18:2/16:0)_B	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/16:0)	SM(d18:2/16:0)_A	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/16:0)	SM(d18:2/16:0)_B	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/18:0)	SM(d18:2/18:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	18	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/20:0)	SM(d18:2/20:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(18:2/22:0)	SM(d18:2/22:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/22:0)	SM(d18:2/22:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/23:0)	SM(d18:2/23:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	23	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/24:0)	SM(d18:2/24:0)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	24	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(18:2/25:1)	SM(d18:2/25:1)	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	25	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(19:1)	SM d37:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	19	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(19:1)	SM 37:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	19	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(19:1)	SM d37:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	19	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(19:1/16:0)	SM(d19:1/16:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	16	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(19:1/24:0)	SM(d19:1/24:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	24	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(19:1/24:1)	SM(d19:1/24:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	24	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(20:0)	SM(d18:1/20:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_lsae	Human	Lung	LAE/SAE	Hypoxia/Normoxia	SM(20:0)	SM(d18:1/20:0)_POS	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(20:0)	SM d38:0	Sphingolipids	Sphingomyelin	SM	Saturated	0	Saturated SM	Saturated SM	20	LCFA	Saturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(20:0)	SM(d18:1/20:0);SM(d16:1/22:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Arst_pres	Human	Lung	BALF	CF Bronchiectasis Y/N	SM(20:1)	SM(20:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(20:1)	SM d38:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_balf	Human	Lung	BALF	Normal	SM(20:1)	SM 38:1;O2|SM 18:1;O2/20:0	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(20:1)	SM 38:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(20:1)	SM d38:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(20:2)	SM d38:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(20:2)	SM 38:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(20:2)	SM d38:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	20	LCFA	Unsaturated SM-LCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(21:0)	SM(d18:1/21:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(21:0)	SM(d18:1/21:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(21:1)	SM 40:1;O2|SM 21:1;O2/19:0	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(21:1)	SM d39:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(21:1)	SM 39:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(21:1)	SM d39:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(21:2)	SM d39:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(21:2)	SM d39:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	21	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Arst_pres	Human	Lung	BALF	CF Bronchiectasis Y/N	SM(22:0)	SM(22:0)	Sphingolipids	Sphingomyelin	SM	Saturated	0	Saturated SM	Saturated SM	22	VLCFA	Saturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(22:0)	SM(d18:1/22:0)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_lsae	Human	Lung	LAE/SAE	Hypoxia/Normoxia	SM(22:0)	SM(d18:1/22:0)_POS	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(22:0)	SM d40:0	Sphingolipids	Sphingomyelin	SM	Saturated	0	Saturated SM	Saturated SM	22	VLCFA	Saturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Saturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(22:0)	SM(d18:1/22:0)_A	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Wolf_cv19	Human	Lung	Exudate	COVID+/COVID-	SM(22:0)	SM(d18:1/22:0)_B	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Arst_pres	Human	Lung	BALF	CF Bronchiectasis Y/N	SM(22:1)	SM(22:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(22:1)	SM d40:1 	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_balf	Human	Lung	BALF	Normal	SM(22:1)	SM 40:1;O2|SM 18:1;O2/22:0	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(22:1)	SM(d18:1/22:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Pnnl_ehbs	Human	Lung	"ETT,SPU,HBE"	Normal	SM(22:1)	SM(d40:1)	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(22:1)	SM 40:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(22:1)	SM d40:1	Sphingolipids	Sphingomyelin	SM	Monounsaturated	1	Monounsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(22:2)	SM d40:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Morg_pcb	Mouse	Lung	"Trach,Lobe"	"Normal,PCB"	SM(22:2)	SM d40:3 	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_lnap	Mouse	Lung	Microdissected Airways and PA	Naphthalene	SM(22:2)	SM 40:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(22:2)	SM d40:2	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	2	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
Stev_ozaw	Mouse	Lung	Microdissected Airways and PA	Ozone/HDM	SM(22:3)	SM 40:3	Sphingolipids	Sphingomyelin	SM	Polyunsaturated	3	Polyunsaturated SM	Unsaturated SM	22	VLCFA	Unsaturated SM-VLCFA	Sphingolipid Metabolism	Sphingomyelin	Unsaturated.Sphingomyelin
